Trial_ID,audit_source,audit_type,candidate_id,Original_Trial_ID,outcome_variable,outcome_role,arm,statistic,paper_value,paper_precision,cleaned_value,absolute_diff,tolerance,status,paper_source,notes
90,outcome_reproducibility_audit_manual_trials87_95.csv,strict_publication_reproducibility,,,YS_mpr_mean_percent,primary_supporting,Intervention,medication_row_weighted_mean,88.3,,88.31393711967546,0.0139371196754609,4.415,pass,BMC Health Services Research 2016 Table 5,Weighted from compact participant-level MPR sum/count components.
90,outcome_reproducibility_audit_manual_trials87_95.csv,strict_publication_reproducibility,,,YS_mpr_mean_percent,primary_supporting,Intervention,medication_row_weighted_sd,19.03,,19.02529194860826,0.0047080513917414,0.9515,pass,BMC Health Services Research 2016 Table 5,Weighted from compact participant-level MPR sum/count/sumsq components.
91,outcome_reproducibility_audit_manual_trials87_95.csv,strict_publication_reproducibility,,,YP_vas_sitting_10d,primary,Monocryl,mean,2.8,,2.721311475409836,0.0786885245901638,0.1399999999999999,pass,BMC Pregnancy and Childbirth 2017 Table 3,Publication reports n=64/67; cleaned nonmissing primary rows are audited separately.
91,outcome_reproducibility_audit_manual_trials87_95.csv,strict_publication_reproducibility,,,YP_vas_sitting_10d,primary,Monocryl,nonmissing_n,64.0,,61.0,3.0,3.2,pass,BMC Pregnancy and Childbirth 2017 Table 3,Count mismatch retained as a source-data limitation; means/SDs reproduce within tolerance.
91,outcome_reproducibility_audit_manual_trials87_95.csv,strict_publication_reproducibility,,,YP_vas_sitting_10d,primary,Monocryl,sd,2.5,,2.490857600245236,0.0091423997547641,0.125,pass,BMC Pregnancy and Childbirth 2017 Table 3,Publication reports n=64/67; cleaned nonmissing primary rows are audited separately.
91,outcome_reproducibility_audit_manual_trials87_95.csv,strict_publication_reproducibility,,,YP_vas_sitting_10d,primary,Vicryl Rapide,mean,2.5,,2.4923076923076923,0.0076923076923076,0.125,pass,BMC Pregnancy and Childbirth 2017 Table 3,Publication reports n=64/67; cleaned nonmissing primary rows are audited separately.
91,outcome_reproducibility_audit_manual_trials87_95.csv,strict_publication_reproducibility,,,YP_vas_sitting_10d,primary,Vicryl Rapide,nonmissing_n,67.0,,65.0,2.0,3.35,pass,BMC Pregnancy and Childbirth 2017 Table 3,Count mismatch retained as a source-data limitation; means/SDs reproduce within tolerance.
91,outcome_reproducibility_audit_manual_trials87_95.csv,strict_publication_reproducibility,,,YP_vas_sitting_10d,primary,Vicryl Rapide,sd,2.1,,2.1222266970910892,0.0222266970910891,0.105,pass,BMC Pregnancy and Childbirth 2017 Table 3,Publication reports n=64/67; cleaned nonmissing primary rows are audited separately.
92,outcome_reproducibility_audit_manual_trials87_95.csv,strict_publication_reproducibility,,,YP_ipt_doses_4m,primary,Control: category 0,category_count,10.0,,10.0,0.0,0.5,pass,Malaria Journal 2021 Table 4,IPTp categories are reported number of doses by four months.
92,outcome_reproducibility_audit_manual_trials87_95.csv,strict_publication_reproducibility,,,YP_ipt_doses_4m,primary,Control: category 1,category_count,47.0,,47.0,0.0,2.35,pass,Malaria Journal 2021 Table 4,IPTp categories are reported number of doses by four months.
92,outcome_reproducibility_audit_manual_trials87_95.csv,strict_publication_reproducibility,,,YP_ipt_doses_4m,primary,Control: category 2,category_count,62.0,,62.0,0.0,3.1,pass,Malaria Journal 2021 Table 4,IPTp categories are reported number of doses by four months.
92,outcome_reproducibility_audit_manual_trials87_95.csv,strict_publication_reproducibility,,,YP_ipt_doses_4m,primary,Control: category 3,category_count,9.0,,9.0,0.0,0.45,pass,Malaria Journal 2021 Table 4,IPTp categories are reported number of doses by four months.
92,outcome_reproducibility_audit_manual_trials87_95.csv,strict_publication_reproducibility,,,YP_ipt_doses_4m,primary,Intervention: category 0,category_count,6.0,,6.0,0.0,0.3,pass,Malaria Journal 2021 Table 4,IPTp categories are reported number of doses by four months.
92,outcome_reproducibility_audit_manual_trials87_95.csv,strict_publication_reproducibility,,,YP_ipt_doses_4m,primary,Intervention: category 1,category_count,20.0,,20.0,0.0,1.0,pass,Malaria Journal 2021 Table 4,IPTp categories are reported number of doses by four months.
92,outcome_reproducibility_audit_manual_trials87_95.csv,strict_publication_reproducibility,,,YP_ipt_doses_4m,primary,Intervention: category 2,category_count,82.0,,82.0,0.0,4.1000000000000005,pass,Malaria Journal 2021 Table 4,IPTp categories are reported number of doses by four months.
92,outcome_reproducibility_audit_manual_trials87_95.csv,strict_publication_reproducibility,,,YP_ipt_doses_4m,primary,Intervention: category 3,category_count,31.0,,31.0,0.0,1.55,pass,Malaria Journal 2021 Table 4,IPTp categories are reported number of doses by four months.
92,outcome_reproducibility_audit_manual_trials87_95.csv,strict_publication_reproducibility,,,YP_itn_use_4m,primary,Control: category 1,category_count,35.0,,35.0,0.0,1.75,pass,Malaria Journal 2021 Table 4,"ITN categories: 1 never, 2 seldom, 3 sometimes, 4 often, 5 almost always."
92,outcome_reproducibility_audit_manual_trials87_95.csv,strict_publication_reproducibility,,,YP_itn_use_4m,primary,Control: category 2,category_count,22.0,,22.0,0.0,1.1,pass,Malaria Journal 2021 Table 4,"ITN categories: 1 never, 2 seldom, 3 sometimes, 4 often, 5 almost always."
92,outcome_reproducibility_audit_manual_trials87_95.csv,strict_publication_reproducibility,,,YP_itn_use_4m,primary,Control: category 3,category_count,24.0,,24.0,0.0,1.2000000000000002,pass,Malaria Journal 2021 Table 4,"ITN categories: 1 never, 2 seldom, 3 sometimes, 4 often, 5 almost always."
92,outcome_reproducibility_audit_manual_trials87_95.csv,strict_publication_reproducibility,,,YP_itn_use_4m,primary,Control: category 4,category_count,22.0,,22.0,0.0,1.1,pass,Malaria Journal 2021 Table 4,"ITN categories: 1 never, 2 seldom, 3 sometimes, 4 often, 5 almost always."
92,outcome_reproducibility_audit_manual_trials87_95.csv,strict_publication_reproducibility,,,YP_itn_use_4m,primary,Control: category 5,category_count,25.0,,25.0,0.0,1.25,pass,Malaria Journal 2021 Table 4,"ITN categories: 1 never, 2 seldom, 3 sometimes, 4 often, 5 almost always."
92,outcome_reproducibility_audit_manual_trials87_95.csv,strict_publication_reproducibility,,,YP_itn_use_4m,primary,Intervention: category 1,category_count,30.0,,30.0,0.0,1.5,pass,Malaria Journal 2021 Table 4,"ITN categories: 1 never, 2 seldom, 3 sometimes, 4 often, 5 almost always."
92,outcome_reproducibility_audit_manual_trials87_95.csv,strict_publication_reproducibility,,,YP_itn_use_4m,primary,Intervention: category 2,category_count,8.0,,8.0,0.0,0.4,pass,Malaria Journal 2021 Table 4,"ITN categories: 1 never, 2 seldom, 3 sometimes, 4 often, 5 almost always."
92,outcome_reproducibility_audit_manual_trials87_95.csv,strict_publication_reproducibility,,,YP_itn_use_4m,primary,Intervention: category 3,category_count,28.0,,28.0,0.0,1.4,pass,Malaria Journal 2021 Table 4,"ITN categories: 1 never, 2 seldom, 3 sometimes, 4 often, 5 almost always."
92,outcome_reproducibility_audit_manual_trials87_95.csv,strict_publication_reproducibility,,,YP_itn_use_4m,primary,Intervention: category 4,category_count,39.0,,39.0,0.0,1.95,pass,Malaria Journal 2021 Table 4,"ITN categories: 1 never, 2 seldom, 3 sometimes, 4 often, 5 almost always."
92,outcome_reproducibility_audit_manual_trials87_95.csv,strict_publication_reproducibility,,,YP_itn_use_4m,primary,Intervention: category 5,category_count,34.0,,34.0,0.0,1.7000000000000002,pass,Malaria Journal 2021 Table 4,"ITN categories: 1 never, 2 seldom, 3 sometimes, 4 often, 5 almost always."
93,outcome_reproducibility_audit_manual_trials87_95.csv,strict_publication_reproducibility,,,YP_adhered_self_report,primary,Any reminder,nonmissing_n,572.0,,572.0,0.0,28.6,pass,PLOS ONE 2014 Table 2,
93,outcome_reproducibility_audit_manual_trials87_95.csv,strict_publication_reproducibility,,,YP_adhered_self_report,primary,Any reminder,percent,66.4,,66.43356643356644,0.0335664335664347,3.3200000000000003,pass,PLOS ONE 2014 Table 2,Any reminder corresponds to treated_ate=1 in the authors' Stata code.
93,outcome_reproducibility_audit_manual_trials87_95.csv,strict_publication_reproducibility,,,YP_adhered_self_report,primary,Control,nonmissing_n,538.0,,538.0,0.0,26.9,pass,PLOS ONE 2014 Table 2,
93,outcome_reproducibility_audit_manual_trials87_95.csv,strict_publication_reproducibility,,,YP_adhered_self_report,primary,Control,percent,61.5,,61.52416356877324,0.0241635687732397,3.075,pass,PLOS ONE 2014 Table 2,Any reminder corresponds to treated_ate=1 in the authors' Stata code.
93,outcome_reproducibility_audit_manual_trials87_95.csv,strict_publication_reproducibility,,,YP_adhered_self_report,primary,Reminder plus information,nonmissing_n,304.0,,304.0,0.0,15.2,pass,PLOS ONE 2014 Table 2,
93,outcome_reproducibility_audit_manual_trials87_95.csv,strict_publication_reproducibility,,,YP_adhered_self_report,primary,Reminder plus information,percent,64.1,,64.14473684210526,0.0447368421052658,3.205,pass,PLOS ONE 2014 Table 2,Any reminder corresponds to treated_ate=1 in the authors' Stata code.
94,outcome_reproducibility_audit_manual_trials87_95.csv,strict_publication_reproducibility,,,YP_clinical_treatment_success,primary,Control,event_count,903.0,,903.0,0.0,45.150000000000006,pass,PLOS ONE 2016 Table 2,
94,outcome_reproducibility_audit_manual_trials87_95.csv,strict_publication_reproducibility,,,YP_clinical_treatment_success,primary,Control,percent,83.0,,82.61665141811528,0.383348581884718,4.15,pass,PLOS ONE 2016 Table 2,Publication rounds percentages to whole numbers.
94,outcome_reproducibility_audit_manual_trials87_95.csv,strict_publication_reproducibility,,,YP_clinical_treatment_success,primary,Zindagi SMS,event_count,917.0,,917.0,0.0,45.85,pass,PLOS ONE 2016 Table 2,
94,outcome_reproducibility_audit_manual_trials87_95.csv,strict_publication_reproducibility,,,YP_clinical_treatment_success,primary,Zindagi SMS,percent,83.0,,83.06159420289855,0.0615942028985472,4.15,pass,PLOS ONE 2016 Table 2,Publication rounds percentages to whole numbers.
94,outcome_reproducibility_audit_manual_trials87_95.csv,strict_publication_reproducibility,,,YS_clinical_cured,secondary,Control,event_count,578.0,,578.0,0.0,28.9,pass,PLOS ONE 2016 Table 2,
94,outcome_reproducibility_audit_manual_trials87_95.csv,strict_publication_reproducibility,,,YS_clinical_cured,secondary,Zindagi SMS,event_count,585.0,,585.0,0.0,29.25,pass,PLOS ONE 2016 Table 2,
94,outcome_reproducibility_audit_manual_trials87_95.csv,strict_publication_reproducibility,,,YS_clinical_default,secondary,Control,event_count,103.0,,103.0,0.0,5.15,pass,PLOS ONE 2016 Table 2,
94,outcome_reproducibility_audit_manual_trials87_95.csv,strict_publication_reproducibility,,,YS_clinical_default,secondary,Zindagi SMS,event_count,108.0,,108.0,0.0,5.4,pass,PLOS ONE 2016 Table 2,
94,outcome_reproducibility_audit_manual_trials87_95.csv,strict_publication_reproducibility,,,YS_clinical_died,secondary,Control,event_count,19.0,,19.0,0.0,0.95,pass,PLOS ONE 2016 Table 2,
94,outcome_reproducibility_audit_manual_trials87_95.csv,strict_publication_reproducibility,,,YS_clinical_died,secondary,Zindagi SMS,event_count,19.0,,19.0,0.0,0.95,pass,PLOS ONE 2016 Table 2,
94,outcome_reproducibility_audit_manual_trials87_95.csv,strict_publication_reproducibility,,,YS_clinical_failure,secondary,Control,event_count,29.0,,29.0,0.0,1.4500000000000002,pass,PLOS ONE 2016 Table 2,
94,outcome_reproducibility_audit_manual_trials87_95.csv,strict_publication_reproducibility,,,YS_clinical_failure,secondary,Zindagi SMS,event_count,27.0,,27.0,0.0,1.35,pass,PLOS ONE 2016 Table 2,
94,outcome_reproducibility_audit_manual_trials87_95.csv,strict_publication_reproducibility,,,YS_clinical_transfer_out,secondary,Control,event_count,39.0,,39.0,0.0,1.95,pass,PLOS ONE 2016 Table 2,
94,outcome_reproducibility_audit_manual_trials87_95.csv,strict_publication_reproducibility,,,YS_clinical_transfer_out,secondary,Zindagi SMS,event_count,33.0,,33.0,0.0,1.65,pass,PLOS ONE 2016 Table 2,
94,outcome_reproducibility_audit_manual_trials87_95.csv,strict_publication_reproducibility,,,YS_clinical_treatment_complete,secondary,Control,event_count,325.0,,325.0,0.0,16.25,pass,PLOS ONE 2016 Table 2,
94,outcome_reproducibility_audit_manual_trials87_95.csv,strict_publication_reproducibility,,,YS_clinical_treatment_complete,secondary,Zindagi SMS,event_count,332.0,,332.0,0.0,16.6,pass,PLOS ONE 2016 Table 2,
95,outcome_reproducibility_audit_manual_trials87_95.csv,strict_publication_reproducibility,,,YP_insertion_time_sec,primary,Laryngeal mask,median,31.0,,31.0,0.0,1.55,pass,European Journal of Emergency Medicine 2025 Table 2,Compound free-text timing cells are retained in X_insertion_time_raw and excluded from this compact numeric audit.
95,outcome_reproducibility_audit_manual_trials87_95.csv,strict_publication_reproducibility,,,YP_insertion_time_sec,primary,Laryngeal tube,median,37.0,,36.0,1.0,1.85,pass,European Journal of Emergency Medicine 2025 Table 2,Compound free-text timing cells are retained in X_insertion_time_raw and excluded from this compact numeric audit.
96,generated_from_cleaned_data,descriptive_summary_screen,Zenodo 17562062,,Treatment,allocation,Ceramide emulsion,n,,,18.0,,,descriptive_recovered_no_main_publication,no_main_publication_identified,Generated during folder cleanup because no existing summary-stat audit rows were found for this active trial. Values are descriptive summaries computed from cleaned participant-level data; paper_value is blank until publication values are extracted.
96,generated_from_cleaned_data,descriptive_summary_screen,Zenodo 17562062,,Treatment,allocation,Control,n,,,17.0,,,descriptive_recovered_no_main_publication,no_main_publication_identified,Generated during folder cleanup because no existing summary-stat audit rows were found for this active trial. Values are descriptive summaries computed from cleaned participant-level data; paper_value is blank until publication values are extracted.
96,generated_from_cleaned_data,descriptive_summary_screen,Zenodo 17562062,,YP_delta_tewl_7d,primary,Ceramide emulsion,mean,,,-5.255555555555556,,,descriptive_recovered_no_main_publication,no_main_publication_identified,Generated during folder cleanup because no existing summary-stat audit rows were found for this active trial. Values are descriptive summaries computed from cleaned participant-level data; paper_value is blank until publication values are extracted.
96,generated_from_cleaned_data,descriptive_summary_screen,Zenodo 17562062,,YP_delta_tewl_7d,primary,Ceramide emulsion,median,,,-6.400000000000001,,,descriptive_recovered_no_main_publication,no_main_publication_identified,Generated during folder cleanup because no existing summary-stat audit rows were found for this active trial. Values are descriptive summaries computed from cleaned participant-level data; paper_value is blank until publication values are extracted.
96,generated_from_cleaned_data,descriptive_summary_screen,Zenodo 17562062,,YP_delta_tewl_7d,primary,Ceramide emulsion,n_nonmissing,,,18.0,,,descriptive_recovered_no_main_publication,no_main_publication_identified,Generated during folder cleanup because no existing summary-stat audit rows were found for this active trial. Values are descriptive summaries computed from cleaned participant-level data; paper_value is blank until publication values are extracted.
96,generated_from_cleaned_data,descriptive_summary_screen,Zenodo 17562062,,YP_delta_tewl_7d,primary,Ceramide emulsion,q1,,,-9.175,,,descriptive_recovered_no_main_publication,no_main_publication_identified,Generated during folder cleanup because no existing summary-stat audit rows were found for this active trial. Values are descriptive summaries computed from cleaned participant-level data; paper_value is blank until publication values are extracted.
96,generated_from_cleaned_data,descriptive_summary_screen,Zenodo 17562062,,YP_delta_tewl_7d,primary,Ceramide emulsion,q3,,,-3.95,,,descriptive_recovered_no_main_publication,no_main_publication_identified,Generated during folder cleanup because no existing summary-stat audit rows were found for this active trial. Values are descriptive summaries computed from cleaned participant-level data; paper_value is blank until publication values are extracted.
96,generated_from_cleaned_data,descriptive_summary_screen,Zenodo 17562062,,YP_delta_tewl_7d,primary,Ceramide emulsion,sd,,,11.80748627041945,,,descriptive_recovered_no_main_publication,no_main_publication_identified,Generated during folder cleanup because no existing summary-stat audit rows were found for this active trial. Values are descriptive summaries computed from cleaned participant-level data; paper_value is blank until publication values are extracted.
96,generated_from_cleaned_data,descriptive_summary_screen,Zenodo 17562062,,YP_delta_tewl_7d,primary,Control,mean,,,-1.8470588235294112,,,descriptive_recovered_no_main_publication,no_main_publication_identified,Generated during folder cleanup because no existing summary-stat audit rows were found for this active trial. Values are descriptive summaries computed from cleaned participant-level data; paper_value is blank until publication values are extracted.
96,generated_from_cleaned_data,descriptive_summary_screen,Zenodo 17562062,,YP_delta_tewl_7d,primary,Control,median,,,-0.7999999999999972,,,descriptive_recovered_no_main_publication,no_main_publication_identified,Generated during folder cleanup because no existing summary-stat audit rows were found for this active trial. Values are descriptive summaries computed from cleaned participant-level data; paper_value is blank until publication values are extracted.
