hhid	line	district	village	villno	strno	group	k01	k02	k03	k03u	k04	k05	k05u
20916	3	2	9	209.0	2.0	3.0	3	0			0		
20916	6	2	9	209.0	2.0	3.0	6	0			0		
20916	4	2	9	209.0	2.0	3.0	4	1	20	1	1	12	1
20916	23	2	9	209.0	2.0	3.0	23	0			0		
20916	8	2	9	209.0	2.0	3.0	8	1	20	1	0		
20916	16	2	9	209.0	2.0	3.0	16	0			0		
20916	12	2	9	209.0	2.0	3.0	12	0			0		
20916	14	2	9	209.0	2.0	3.0	14	0			0		
20916	26	2	9	209.0	2.0	3.0	26	0			0		
20916	1	2	9	209.0	2.0	3.0	1	1	300	1	0		
20917	6	2	9	209.0	2.0	3.0	6	0			0		
20917	20	2	9	209.0	2.0	3.0	20	0			0		
20917	12	2	9	209.0	2.0	3.0	12	0			0		
20917	21	2	9	209.0	2.0	3.0	21	0			0		
20917	13	2	9	209.0	2.0	3.0	13	1	40	1	0		
20917	25	2	9	209.0	2.0	3.0	25	0			0		
20917	3	2	9	209.0	2.0	3.0	3	1	130	1	0		
20917	9	2	9	209.0	2.0	3.0	9	0			0		
20917	26	2	9	209.0	2.0	3.0	26	0			0		
20917	5	2	9	209.0	2.0	3.0	5	1	5	1	0		
20917	16	2	9	209.0	2.0	3.0	16	0			0		
20917	18	2	9	209.0	2.0	3.0	18	0			0		
20917	24	2	9	209.0	2.0	3.0	24	0			0		
20917	4	2	9	209.0	2.0	3.0	4	1	10	1	0		
20917	17	2	9	209.0	2.0	3.0	17	0			0		
20917	19	2	9	209.0	2.0	3.0	19	0			0		
20917	14	2	9	209.0	2.0	3.0	14	0			0		
20917	15	2	9	209.0	2.0	3.0	15	1	50	1	0		
20917	8	2	9	209.0	2.0	3.0	8	0			0		
20917	22	2	9	209.0	2.0	3.0	22	0			0		
20917	11	2	9	209.0	2.0	3.0	11	0			0		
20917	7	2	9	209.0	2.0	3.0	7	0			0		
20917	2	2	9	209.0	2.0	3.0	2	1	150	1	0		
20917	23	2	9	209.0	2.0	3.0	23	0			0		
20917	1	2	9	209.0	2.0	3.0	1	0			0		
20917	10	2	9	209.0	2.0	3.0	10	0			0		
20918	22	2	9	209.0	2.0	3.0	22	1	150	1	0		
20918	6	2	9	209.0	2.0	3.0	6	0			0		
20918	25	2	9	209.0	2.0	3.0	25	0			0		
20918	5	2	9	209.0	2.0	3.0	5	0			0		
20918	2	2	9	209.0	2.0	3.0	2	0			0		
20918	26	2	9	209.0	2.0	3.0	26	1	90	1	0		
20918	12	2	9	209.0	2.0	3.0	12	0			0		
20918	24	2	9	209.0	2.0	3.0	24	0			0		
20918	1	2	9	209.0	2.0	3.0	1	0			0		
20918	9	2	9	209.0	2.0	3.0	9	0			0		
20918	3	2	9	209.0	2.0	3.0	3	0			0		
20918	17	2	9	209.0	2.0	3.0	17	0			0		
20918	11	2	9	209.0	2.0	3.0	11	0			0		
20918	15	2	9	209.0	2.0	3.0	15	0			0		
20918	23	2	9	209.0	2.0	3.0	23	0			0		
20918	19	2	9	209.0	2.0	3.0	19	0			0		
20918	18	2	9	209.0	2.0	3.0	18	1	15	1	0		
20918	16	2	9	209.0	2.0	3.0	16	0			0		
20918	14	2	9	209.0	2.0	3.0	14	0			0		
20918	13	2	9	209.0	2.0	3.0	13	0			0		
20918	10	2	9	209.0	2.0	3.0	10	1	1	1	0		
20918	8	2	9	209.0	2.0	3.0	8	1	24	1	0		
20918	7	2	9	209.0	2.0	3.0	7	0			0		
20918	20	2	9	209.0	2.0	3.0	20	0			0		
20918	4	2	9	209.0	2.0	3.0	4	1	10	1	0		
20918	21	2	9	209.0	2.0	3.0	21	0			0		
20919	5	2	9	209.0	2.0	3.0	5	1	5	1	0		
20919	1	2	9	209.0	2.0	3.0	1	1	75	1	0		
20919	4	2	9	209.0	2.0	3.0	4	1	15	1	0		
20919	7	2	9	209.0	2.0	3.0	7	0			0		
20919	6	2	9	209.0	2.0	3.0	6	0			0		
20919	9	2	9	209.0	2.0	3.0	9	0			0		
20919	21	2	9	209.0	2.0	3.0	21	0			0		
20919	17	2	9	209.0	2.0	3.0	17	0			0		
20919	14	2	9	209.0	2.0	3.0	14	0			0		
20919	11	2	9	209.0	2.0	3.0	11	0			0		
20919	19	2	9	209.0	2.0	3.0	19	0			0		
20919	24	2	9	209.0	2.0	3.0	24	0			0		
20919	13	2	9	209.0	2.0	3.0	13	0			0		
20919	10	2	9	209.0	2.0	3.0	10	0			0		
20919	16	2	9	209.0	2.0	3.0	16	0			0		
20919	22	2	9	209.0	2.0	3.0	22	0			0		
20919	8	2	9	209.0	2.0	3.0	8	0			0		
20919	25	2	9	209.0	2.0	3.0	25	0			0		
20919	26	2	9	209.0	2.0	3.0	26	0			0		
20919	12	2	9	209.0	2.0	3.0	12	0			0		
20919	15	2	9	209.0	2.0	3.0	15	0			0		
20919	18	2	9	209.0	2.0	3.0	18	0			0		
20919	20	2	9	209.0	2.0	3.0	20	0			0		
20919	23	2	9	209.0	2.0	3.0	23	0			0		
20919	2	2	9	209.0	2.0	3.0	2	1	70	1	0		
20919	3	2	9	209.0	2.0	3.0	3	1	10	1	0		
20920	11	2	9	209.0	2.0	3.0	11	0			0		
20920	26	2	9	209.0	2.0	3.0	26	0			0		
20920	12	2	9	209.0	2.0	3.0	12	0			0		
20920	25	2	9	209.0	2.0	3.0	25	0			0		
20920	5	2	9	209.0	2.0	3.0	5	1	5	1	0		
20920	3	2	9	209.0	2.0	3.0	3	0			0		
20920	21	2	9	209.0	2.0	3.0	21	0			0		
20920	7	2	9	209.0	2.0	3.0	7	0			0		
20920	1	2	9	209.0	2.0	3.0	1	0			0		
20920	16	2	9	209.0	2.0	3.0	16	0			0		
20920	22	2	9	209.0	2.0	3.0	22	1	1	1	0		
20920	20	2	9	209.0	2.0	3.0	20	1	1	1	0		
20920	2	2	9	209.0	2.0	3.0	2	0			0		
20920	14	2	9	209.0	2.0	3.0	14	0			0		
20920	9	2	9	209.0	2.0	3.0	9	0			0		
20920	18	2	9	209.0	2.0	3.0	18	0			0		
20920	15	2	9	209.0	2.0	3.0	15	0			0		
20920	17	2	9	209.0	2.0	3.0	17	0			0		
20920	10	2	9	209.0	2.0	3.0	10	0			0		
20920	6	2	9	209.0	2.0	3.0	6	0			0		
20920	8	2	9	209.0	2.0	3.0	8	0			0		
20920	19	2	9	209.0	2.0	3.0	19	0			0		
20920	4	2	9	209.0	2.0	3.0	4	1	10	1	0		
20920	13	2	9	209.0	2.0	3.0	13	0			0		
20920	23	2	9	209.0	2.0	3.0	23	0			0		
20920	24	2	9	209.0	2.0	3.0	24	0			0		
20921	22	2	9	209.0	2.0	3.0	22	0			0		
20921	17	2	9	209.0	2.0	3.0	17	0			0		
20921	16	2	9	209.0	2.0	3.0	16	0			0		
20921	23	2	9	209.0	2.0	3.0	23	1	2	1	0		
20921	18	2	9	209.0	2.0	3.0	18	1	3	1	0		
20921	20	2	9	209.0	2.0	3.0	20	0			0		
20921	24	2	9	209.0	2.0	3.0	24	0			0		
20921	3	2	9	209.0	2.0	3.0	3	0			0		
20921	19	2	9	209.0	2.0	3.0	19	0			0		
20921	1	2	9	209.0	2.0	3.0	1	1	400	1	0		
20921	10	2	9	209.0	2.0	3.0	10	0			0		
20921	9	2	9	209.0	2.0	3.0	9	0			0		
20921	2	2	9	209.0	2.0	3.0	2	1	70	1	0		
20921	26	2	9	209.0	2.0	3.0	26	0			0		
20921	21	2	9	209.0	2.0	3.0	21	1	5	1	0		
20921	15	2	9	209.0	2.0	3.0	15	0			0		
20921	13	2	9	209.0	2.0	3.0	13	0			0		
20921	11	2	9	209.0	2.0	3.0	11	0			0		
20921	8	2	9	209.0	2.0	3.0	8	0			0		
20921	25	2	9	209.0	2.0	3.0	25	0			0		
20921	12	2	9	209.0	2.0	3.0	12	0			0		
20921	5	2	9	209.0	2.0	3.0	5	0			0		
20921	14	2	9	209.0	2.0	3.0	14	0			0		
20921	7	2	9	209.0	2.0	3.0	7	0			0		
20921	4	2	9	209.0	2.0	3.0	4	1	10	1	0		
20921	6	2	9	209.0	2.0	3.0	6	0			0		
30101	26	3	1	301.0	3.0	2.0	26	0			0		
30101	1	3	1	301.0	3.0	2.0	1	0			0		
30101	19	3	1	301.0	3.0	2.0	19	0			0		
30101	21	3	1	301.0	3.0	2.0	21	0			0		
30101	4	3	1	301.0	3.0	2.0	4	1	6	1	0		
30101	3	3	1	301.0	3.0	2.0	3	0			0		
30101	11	3	1	301.0	3.0	2.0	11	0			0		
30101	7	3	1	301.0	3.0	2.0	7	0			0		
30101	18	3	1	301.0	3.0	2.0	18	0			0		
30101	13	3	1	301.0	3.0	2.0	13	0			0		
30101	8	3	1	301.0	3.0	2.0	8	1	15	1	0		
30101	17	3	1	301.0	3.0	2.0	17	1	150	1	0		
30101	15	3	1	301.0	3.0	2.0	15	1	15	1	0		
30101	22	3	1	301.0	3.0	2.0	22	0			0		
30101	24	3	1	301.0	3.0	2.0	24	0			0		
30101	2	3	1	301.0	3.0	2.0	2	1	120	1	0		
30101	9	3	1	301.0	3.0	2.0	9	0			0		
30101	23	3	1	301.0	3.0	2.0	23	0			0		
30101	10	3	1	301.0	3.0	2.0	10	1	60	1	0		
30101	25	3	1	301.0	3.0	2.0	25	0			0		
30101	20	3	1	301.0	3.0	2.0	20	0			0		
30101	12	3	1	301.0	3.0	2.0	12	0			0		
30101	14	3	1	301.0	3.0	2.0	14	0			0		
30101	5	3	1	301.0	3.0	2.0	5	0			0		
30101	6	3	1	301.0	3.0	2.0	6	0			0		
30101	16	3	1	301.0	3.0	2.0	16	0			0		
30102	23	3	1	301.0	3.0	2.0	23	0			0		
30102	2	3	1	301.0	3.0	2.0	2	0			0		
30102	24	3	1	301.0	3.0	2.0	24	0			0		
30102	1	3	1	301.0	3.0	2.0	1	0			0		
30102	7	3	1	301.0	3.0	2.0	7	0			0		
30102	26	3	1	301.0	3.0	2.0	26	0			0		
30102	18	3	1	301.0	3.0	2.0	18	1	2	1	0		
30102	3	3	1	301.0	3.0	2.0	3	1	30	1	0		
30102	16	3	1	301.0	3.0	2.0	16	0			0		
30102	12	3	1	301.0	3.0	2.0	12	0			0		
30102	5	3	1	301.0	3.0	2.0	5	1	10	1	0		
30102	14	3	1	301.0	3.0	2.0	14	0			0		
30102	15	3	1	301.0	3.0	2.0	15	0			0		
30102	19	3	1	301.0	3.0	2.0	19	0			0		
30102	20	3	1	301.0	3.0	2.0	20	0			0		
30102	17	3	1	301.0	3.0	2.0	17	0			0		
30102	4	3	1	301.0	3.0	2.0	4	0			0		
30102	8	3	1	301.0	3.0	2.0	8	1	21	1	0		
30102	21	3	1	301.0	3.0	2.0	21	0			0		
30102	6	3	1	301.0	3.0	2.0	6	0			0		
30102	11	3	1	301.0	3.0	2.0	11	0			0		
30102	9	3	1	301.0	3.0	2.0	9	0			0		
30102	25	3	1	301.0	3.0	2.0	25	0			0		
30102	10	3	1	301.0	3.0	2.0	10	1	3	1	0		
30102	22	3	1	301.0	3.0	2.0	22	1	10	1	0		
30102	13	3	1	301.0	3.0	2.0	13	0			0		
30103	6	3	1	301.0	3.0	2.0	6	0			0		
30103	24	3	1	301.0	3.0	2.0	24	0			0		
30103	21	3	1	301.0	3.0	2.0	21	0			0		
30103	3	3	1	301.0	3.0	2.0	3	0			0		
30103	4	3	1	301.0	3.0	2.0	4	1	10	1	0		
30103	16	3	1	301.0	3.0	2.0	16	0			0		
30103	5	3	1	301.0	3.0	2.0	5	1	5	1	0		
30103	8	3	1	301.0	3.0	2.0	8	1	30	1	0		
30103	14	3	1	301.0	3.0	2.0	14	0			0		
30103	2	3	1	301.0	3.0	2.0	2	1	150	1	0		
30103	15	3	1	301.0	3.0	2.0	15	0			0		
30103	10	3	1	301.0	3.0	2.0	10	0			0		
30103	13	3	1	301.0	3.0	2.0	13	0			0		
30103	26	3	1	301.0	3.0	2.0	26	0			0		
30103	11	3	1	301.0	3.0	2.0	11	0			0		
30103	22	3	1	301.0	3.0	2.0	22	0			0		
30103	17	3	1	301.0	3.0	2.0	17	0			0		
30103	1	3	1	301.0	3.0	2.0	1	1	300	1	0		
30103	20	3	1	301.0	3.0	2.0	20	0			0		
30103	23	3	1	301.0	3.0	2.0	23	0			0		
30103	19	3	1	301.0	3.0	2.0	19	0			0		
30103	25	3	1	301.0	3.0	2.0	25	0			0		
30103	12	3	1	301.0	3.0	2.0	12	0			0		
30103	7	3	1	301.0	3.0	2.0	7	0			0		
30103	18	3	1	301.0	3.0	2.0	18	0			0		
30103	9	3	1	301.0	3.0	2.0	9	0			0		
30104	15	3	1	301.0	3.0	2.0	15	1	20	1	0		
30104	22	3	1	301.0	3.0	2.0	22	0			0		
30104	25	3	1	301.0	3.0	2.0	25	0			0		
30104	16	3	1	301.0	3.0	2.0	16	0			0		
30104	10	3	1	301.0	3.0	2.0	10	0			0		
30104	3	3	1	301.0	3.0	2.0	3	1	70	1	0		
30104	9	3	1	301.0	3.0	2.0	9	0			0		
30104	11	3	1	301.0	3.0	2.0	11	0			0		
30104	7	3	1	301.0	3.0	2.0	7	0			0		
30104	2	3	1	301.0	3.0	2.0	2	1	75	1	0		
30104	12	3	1	301.0	3.0	2.0	12	0			0		
30104	17	3	1	301.0	3.0	2.0	17	0			0		
30104	24	3	1	301.0	3.0	2.0	24	0			0		
30104	26	3	1	301.0	3.0	2.0	26	0			0		
30104	20	3	1	301.0	3.0	2.0	20	0			0		
30104	18	3	1	301.0	3.0	2.0	18	1	5	1	0		
30104	14	3	1	301.0	3.0	2.0	14	0			0		
30104	13	3	1	301.0	3.0	2.0	13	1	75	1	0		
30104	4	3	1	301.0	3.0	2.0	4	1	60	1	0		
30104	21	3	1	301.0	3.0	2.0	21	0			0		
30104	5	3	1	301.0	3.0	2.0	5	1	10	1	0		
30104	23	3	1	301.0	3.0	2.0	23	0			0		
30104	8	3	1	301.0	3.0	2.0	8	1	15	1	0		
30104	19	3	1	301.0	3.0	2.0	19	0			0		
30104	6	3	1	301.0	3.0	2.0	6	0			0		
30104	1	3	1	301.0	3.0	2.0	1	1	20	1	0		
30105	14	3	1	301.0	3.0	2.0	14	0			0		
30105	24	3	1	301.0	3.0	2.0	24	0			0		
30105	1	3	1	301.0	3.0	2.0	1	0			0		
30105	15	3	1	301.0	3.0	2.0	15	1	100	1	0		
30105	17	3	1	301.0	3.0	2.0	17	0			0		
30105	6	3	1	301.0	3.0	2.0	6	0			0		
30105	19	3	1	301.0	3.0	2.0	19	0			0		
30105	21	3	1	301.0	3.0	2.0	21	0			0		
30105	8	3	1	301.0	3.0	2.0	8	1	12	1	0		
30105	25	3	1	301.0	3.0	2.0	25	0			0		
30105	20	3	1	301.0	3.0	2.0	20	0			0		
30105	3	3	1	301.0	3.0	2.0	3	0			0		
30105	9	3	1	301.0	3.0	2.0	9	1	10	1	0		
30105	16	3	1	301.0	3.0	2.0	16	0			0		
30105	22	3	1	301.0	3.0	2.0	22	1	50	1	0		
30105	11	3	1	301.0	3.0	2.0	11	0			0		
30105	7	3	1	301.0	3.0	2.0	7	0			0		
30105	2	3	1	301.0	3.0	2.0	2	0			0		
30105	13	3	1	301.0	3.0	2.0	13	0			0		
30105	23	3	1	301.0	3.0	2.0	23	0			0		
30105	5	3	1	301.0	3.0	2.0	5	1	10	1	0		
30105	18	3	1	301.0	3.0	2.0	18	1	13	1	0		
30105	4	3	1	301.0	3.0	2.0	4	1	12.5	1	0		
30105	26	3	1	301.0	3.0	2.0	26	0			0		
30105	12	3	1	301.0	3.0	2.0	12	0			0		
30105	10	3	1	301.0	3.0	2.0	10	1	3	1	0		
30106	20	3	1	301.0	3.0	2.0	20	0			0		
30106	23	3	1	301.0	3.0	2.0	23	0			0		
30106	7	3	1	301.0	3.0	2.0	7	0			0		
30106	21	3	1	301.0	3.0	2.0	21	0			0		
30106	13	3	1	301.0	3.0	2.0	13	0			0		
30106	5	3	1	301.0	3.0	2.0	5	0			0		
30106	12	3	1	301.0	3.0	2.0	12	0			0		
30106	18	3	1	301.0	3.0	2.0	18	1	31	1	0		
30106	6	3	1	301.0	3.0	2.0	6	0			0		
30106	1	3	1	301.0	3.0	2.0	1	1	40	1	0		
30106	8	3	1	301.0	3.0	2.0	8	1	30	1	0		
30106	15	3	1	301.0	3.0	2.0	15	0			1	250	1
30106	16	3	1	301.0	3.0	2.0	16	0			0		
30106	25	3	1	301.0	3.0	2.0	25	0			0		
30106	2	3	1	301.0	3.0	2.0	2	1	150	1	0		
30106	17	3	1	301.0	3.0	2.0	17	0			0		
30106	26	3	1	301.0	3.0	2.0	26	0			0		
30106	19	3	1	301.0	3.0	2.0	19	1	60	1	0		
30106	10	3	1	301.0	3.0	2.0	10	1	5	1	0		
30106	3	3	1	301.0	3.0	2.0	3	0			0		
30106	22	3	1	301.0	3.0	2.0	22	1	35	1	0		
30106	9	3	1	301.0	3.0	2.0	9	1	15	1	0		
30106	4	3	1	301.0	3.0	2.0	4	1	13	1	0		
30106	11	3	1	301.0	3.0	2.0	11	0			0		
30106	24	3	1	301.0	3.0	2.0	24	0			0		
30106	14	3	1	301.0	3.0	2.0	14	0			0		
30107	3	3	1	301.0	3.0	2.0	3	1	150	1	0		
30107	5	3	1	301.0	3.0	2.0	5	1	10	1	0		
30107	20	3	1	301.0	3.0	2.0	20	0			0		
30107	8	3	1	301.0	3.0	2.0	8	1	30	1	0		
30107	26	3	1	301.0	3.0	2.0	26	1	2200	1	0		
30107	15	3	1	301.0	3.0	2.0	15	1	200	1	0		
30107	4	3	1	301.0	3.0	2.0	4	1	20	1	0		
30107	12	3	1	301.0	3.0	2.0	12	0			0		
30107	13	3	1	301.0	3.0	2.0	13	1	80	1	0		
30107	16	3	1	301.0	3.0	2.0	16	0			0		
30107	2	3	1	301.0	3.0	2.0	2	1	150	1	0		
30107	1	3	1	301.0	3.0	2.0	1	1	80	1	0		
30107	18	3	1	301.0	3.0	2.0	18	0			0		
30107	7	3	1	301.0	3.0	2.0	7	0			0		
30107	23	3	1	301.0	3.0	2.0	23	1	70	1	0		
30107	10	3	1	301.0	3.0	2.0	10	1	1.5	1	0		
30107	11	3	1	301.0	3.0	2.0	11	0			0		
30107	21	3	1	301.0	3.0	2.0	21	1	1	1	0		
30107	6	3	1	301.0	3.0	2.0	6	0			0		
30107	9	3	1	301.0	3.0	2.0	9	0			0		
30107	17	3	1	301.0	3.0	2.0	17	1	500	1	0		
30107	22	3	1	301.0	3.0	2.0	22	0			0		
30107	14	3	1	301.0	3.0	2.0	14	0			0		
30107	19	3	1	301.0	3.0	2.0	19	0			0		
30107	24	3	1	301.0	3.0	2.0	24	0			0		
30107	25	3	1	301.0	3.0	2.0	25	0			0		
30108	11	3	1	301.0	3.0	2.0	11	0			0		
30108	24	3	1	301.0	3.0	2.0	24	0			0		
30108	15	3	1	301.0	3.0	2.0	15	0			0		
30108	22	3	1	301.0	3.0	2.0	22	0			0		
30108	6	3	1	301.0	3.0	2.0	6	0			0		
30108	20	3	1	301.0	3.0	2.0	20	0			0		
30108	13	3	1	301.0	3.0	2.0	13	1	40	1	0		
30108	1	3	1	301.0	3.0	2.0	1	1	200	1	0		
30108	4	3	1	301.0	3.0	2.0	4	1	20	1	0		
30108	26	3	1	301.0	3.0	2.0	26	0			0		
30108	12	3	1	301.0	3.0	2.0	12	0			0		
30108	25	3	1	301.0	3.0	2.0	25	0			0		
30108	3	3	1	301.0	3.0	2.0	3	1	100	1	0		
30108	2	3	1	301.0	3.0	2.0	2	0			0		
30108	5	3	1	301.0	3.0	2.0	5	1	30	1	0		
30108	8	3	1	301.0	3.0	2.0	8	0			0		
30108	16	3	1	301.0	3.0	2.0	16	0			0		
30108	18	3	1	301.0	3.0	2.0	18	1	5	1	0		
30108	23	3	1	301.0	3.0	2.0	23	0			0		
30108	17	3	1	301.0	3.0	2.0	17	0			0		
30108	19	3	1	301.0	3.0	2.0	19	0			0		
30108	7	3	1	301.0	3.0	2.0	7	0			0		
30108	10	3	1	301.0	3.0	2.0	10	0			0		
30108	21	3	1	301.0	3.0	2.0	21	0			0		
30108	9	3	1	301.0	3.0	2.0	9	1	40	1	0		
30108	14	3	1	301.0	3.0	2.0	14	1	300	1	0		
30109	9	3	1	301.0	3.0	2.0	9	0			0		
30109	3	3	1	301.0	3.0	2.0	3	0			0		
30109	17	3	1	301.0	3.0	2.0	17	0			0		
30109	22	3	1	301.0	3.0	2.0	22	1	1	1	0		
30109	2	3	1	301.0	3.0	2.0	2	0			0		
30109	13	3	1	301.0	3.0	2.0	13	0			0		
30109	11	3	1	301.0	3.0	2.0	11	0			0		
30109	14	3	1	301.0	3.0	2.0	14	0			0		
30109	18	3	1	301.0	3.0	2.0	18	0			0		
30109	19	3	1	301.0	3.0	2.0	19	0			0		
30109	4	3	1	301.0	3.0	2.0	4	1	10	1	0		
30109	15	3	1	301.0	3.0	2.0	15	0			0		
30109	6	3	1	301.0	3.0	2.0	6	0			0		
30109	1	3	1	301.0	3.0	2.0	1	1	100	1	0		
30109	12	3	1	301.0	3.0	2.0	12	0			0		
30109	7	3	1	301.0	3.0	2.0	7	0			0		
30109	10	3	1	301.0	3.0	2.0	10	1	3	1	0		
30109	20	3	1	301.0	3.0	2.0	20	0			0		
30109	5	3	1	301.0	3.0	2.0	5	1	5	1	0		
30109	26	3	1	301.0	3.0	2.0	26	1	120	1	0		
30109	25	3	1	301.0	3.0	2.0	25	0			0		
30109	16	3	1	301.0	3.0	2.0	16	0			0		
30109	21	3	1	301.0	3.0	2.0	21	0			0		
30109	24	3	1	301.0	3.0	2.0	24	1	1	1	0		
30109	8	3	1	301.0	3.0	2.0	8	1	15	1	0		
30109	23	3	1	301.0	3.0	2.0	23	0			0		
30110	12	3	1	301.0	3.0	2.0	12	0			0		
30110	9	3	1	301.0	3.0	2.0	9	0			0		
30110	14	3	1	301.0	3.0	2.0	14	0			0		
30110	7	3	1	301.0	3.0	2.0	7	0			0		
30110	5	3	1	301.0	3.0	2.0	5	1	5	1	0		
30110	17	3	1	301.0	3.0	2.0	17	0			0		
30110	6	3	1	301.0	3.0	2.0	6	0			0		
30110	11	3	1	301.0	3.0	2.0	11	0			0		
30110	2	3	1	301.0	3.0	2.0	2	1	25	1	0		
30110	16	3	1	301.0	3.0	2.0	16	0			0		
30110	21	3	1	301.0	3.0	2.0	21	0			0		
30110	18	3	1	301.0	3.0	2.0	18	0			0		
30110	25	3	1	301.0	3.0	2.0	25	0			0		
30110	10	3	1	301.0	3.0	2.0	10	1	1.5	1	0		
30110	13	3	1	301.0	3.0	2.0	13	1	25	1	0		
30110	23	3	1	301.0	3.0	2.0	23	0			0		
30110	20	3	1	301.0	3.0	2.0	20	0			0		
30110	26	3	1	301.0	3.0	2.0	26	0			0		
30110	15	3	1	301.0	3.0	2.0	15	0			0		
30110	4	3	1	301.0	3.0	2.0	4	1	10	1	0		
30110	24	3	1	301.0	3.0	2.0	24	0			0		
30110	22	3	1	301.0	3.0	2.0	22	0			0		
30110	8	3	1	301.0	3.0	2.0	8	0			0		
30110	1	3	1	301.0	3.0	2.0	1	1	145	1	0		
30110	19	3	1	301.0	3.0	2.0	19	0			0		
30110	3	3	1	301.0	3.0	2.0	3	1	70	1	0		
30111	26	3	1	301.0	3.0	2.0	26	0			0		
30111	10	3	1	301.0	3.0	2.0	10	1	2	1	0		
30111	16	3	1	301.0	3.0	2.0	16	0			0		
30111	9	3	1	301.0	3.0	2.0	9	1	15	1	0		
30111	21	3	1	301.0	3.0	2.0	21	0			0		
30111	4	3	1	301.0	3.0	2.0	4	1	30	1	0		
30111	12	3	1	301.0	3.0	2.0	12	0			0		
30111	3	3	1	301.0	3.0	2.0	3	1	50	1	0		
30111	22	3	1	301.0	3.0	2.0	22	0			0		
30111	11	3	1	301.0	3.0	2.0	11	0			0		
30111	2	3	1	301.0	3.0	2.0	2	1	70	1	0		
30111	23	3	1	301.0	3.0	2.0	23	0			0		
30111	1	3	1	301.0	3.0	2.0	1	0			0		
30111	17	3	1	301.0	3.0	2.0	17	0			0		
30111	24	3	1	301.0	3.0	2.0	24	0			0		
30111	20	3	1	301.0	3.0	2.0	20	0			0		
30111	19	3	1	301.0	3.0	2.0	19	0			0		
30111	5	3	1	301.0	3.0	2.0	5	1	10	1	0		
30111	18	3	1	301.0	3.0	2.0	18	0			0		
30111	6	3	1	301.0	3.0	2.0	6	0			0		
30111	7	3	1	301.0	3.0	2.0	7	0			0		
30111	14	3	1	301.0	3.0	2.0	14	1	50	1	0		
30111	25	3	1	301.0	3.0	2.0	25	0			0		
30111	15	3	1	301.0	3.0	2.0	15	0			0		
30111	8	3	1	301.0	3.0	2.0	8	0			0		
30111	13	3	1	301.0	3.0	2.0	13	1	160	1	0		
30112	6	3	1	301.0	3.0	2.0	6	0			0		
30112	1	3	1	301.0	3.0	2.0	1	0			0		
30112	4	3	1	301.0	3.0	2.0	4	1	10	1	0		
30112	25	3	1	301.0	3.0	2.0	25	0			0		
30112	11	3	1	301.0	3.0	2.0	11	0			0		
30112	8	3	1	301.0	3.0	2.0	8	0			0		
30112	9	3	1	301.0	3.0	2.0	9	0			0		
30112	14	3	1	301.0	3.0	2.0	14	0			0		
30112	12	3	1	301.0	3.0	2.0	12	0			0		
30112	13	3	1	301.0	3.0	2.0	13	0			0		
30112	10	3	1	301.0	3.0	2.0	10	1	10	1	0		
30112	2	3	1	301.0	3.0	2.0	2	0			0		
30112	19	3	1	301.0	3.0	2.0	19	1	150	1	0		
30112	23	3	1	301.0	3.0	2.0	23	0			0		
30112	7	3	1	301.0	3.0	2.0	7	0			0		
30112	20	3	1	301.0	3.0	2.0	20	0			0		
30112	26	3	1	301.0	3.0	2.0	26	0			0		
30112	17	3	1	301.0	3.0	2.0	17	0			0		
30112	22	3	1	301.0	3.0	2.0	22	0			0		
30112	15	3	1	301.0	3.0	2.0	15	1	150	1	0		
30112	5	3	1	301.0	3.0	2.0	5	1	5	1	0		
30112	16	3	1	301.0	3.0	2.0	16	0			0		
30112	3	3	1	301.0	3.0	2.0	3	0			0		
30112	18	3	1	301.0	3.0	2.0	18	0			0		
30112	21	3	1	301.0	3.0	2.0	21	1	50	1	0		
30112	24	3	1	301.0	3.0	2.0	24	0			0		
30113	21	3	1	301.0	3.0	2.0	21	0			0		
30113	20	3	1	301.0	3.0	2.0	20	0			0		
30113	19	3	1	301.0	3.0	2.0	19	0			0		
30113	25	3	1	301.0	3.0	2.0	25	0			0		
30113	18	3	1	301.0	3.0	2.0	18	0			0		
30113	17	3	1	301.0	3.0	2.0	17	0			0		
30113	6	3	1	301.0	3.0	2.0	6	1	30	1	0		
30113	13	3	1	301.0	3.0	2.0	13	0			0		
30113	8	3	1	301.0	3.0	2.0	8	1	15	1	0		
30113	26	3	1	301.0	3.0	2.0	26	0			0		
30113	16	3	1	301.0	3.0	2.0	16	0			0		
30113	22	3	1	301.0	3.0	2.0	22	0			0		
30113	5	3	1	301.0	3.0	2.0	5	1	10	1	0		
30113	14	3	1	301.0	3.0	2.0	14	0			0		
30113	11	3	1	301.0	3.0	2.0	11	0			0		
30113	1	3	1	301.0	3.0	2.0	1	0			0		
30113	10	3	1	301.0	3.0	2.0	10	1	50	1	0		
30113	7	3	1	301.0	3.0	2.0	7	0			0		
30113	9	3	1	301.0	3.0	2.0	9	0			0		
30113	12	3	1	301.0	3.0	2.0	12	0			0		
30113	3	3	1	301.0	3.0	2.0	3	1	130	1	0		
30113	4	3	1	301.0	3.0	2.0	4	1	50	1	0		
30113	23	3	1	301.0	3.0	2.0	23	0			0		
30113	24	3	1	301.0	3.0	2.0	24	0			0		
30113	15	3	1	301.0	3.0	2.0	15	0			0		
30113	2	3	1	301.0	3.0	2.0	2	0			0		
30115	10	3	1	301.0	3.0	2.0	10	1	6	1	0		
