district	village	villno	strno	group	hhid	plot	f03a	f03b	f03c	f03d	f04	f05	f06	f07	f07a	f08	f09
1	11	111.0	1.0	1.0	11150	3	2				1	1310	2	1	1	0	1
1	11	111.0	1.0	1.0	11151	1	1	9	12	13	1	4530	2	0		0	1
1	11	111.0	1.0	1.0	11151	2	2	1			1	2200	2	1	1	0	1
1	11	111.0	1.0	1.0	11152	1	1	9			5	1	1	1	0	0	2
1	11	111.0	1.0	1.0	11152	2	1	9			1	8000	2	0		0	3
1	11	111.0	1.0	1.0	11152	3	2				1	4000	2	1	1	0	1
1	11	111.0	1.0	1.0	11152	4	13				1	300	2	0		0	1
1	11	111.0	1.0	1.0	11153	1	1	9			5	1	1	0		0	1
1	11	111.0	1.0	1.0	11153	2	1	9			2	0.75	1	0		0	2
1	11	111.0	1.0	1.0	11153	3	1	9	90		2	3000	2	0		0	1
1	11	111.0	1.0	1.0	11153	4	1	9			2	2500	2	0		0	2
1	11	111.0	1.0	1.0	11153	5	13	12	14			700	2				
1	11	111.0	1.0	1.0	11154	1	1	9	90		1	1.5	1	1	0	1	1
1	11	111.0	1.0	1.0	11154	2	16				1	50	2	0		0	2
1	11	111.0	1.0	1.0	11160	1	1	9			4	4800	2	0		0	2
1	11	111.0	1.0	1.0	11160	2	1	9	14		4	3000	2	0		0	2
1	11	111.0	1.0	1.0	11161	1	1	9			2	10450	2	0		0	1
1	11	111.0	1.0	1.0	11161	2	1	9			1	3300	2	0		0	1
1	11	111.0	1.0	1.0	11161	3	1	9			1	2500	2	0		0	2
1	11	111.0	1.0	1.0	11161	4	13	14			1	3600	2	0		0	1
1	11	111.0	1.0	1.0	11161	5	2					975	2				
1	11	111.0	1.0	1.0	11162	1	1	9			1	3450	2	0		0	1
1	11	111.0	1.0	1.0	11162	2	1	9			1	2340	2	0		0	1
1	11	111.0	1.0	1.0	11162	3	2				1	1520	2	1	1	0	2
1	11	111.0	1.0	1.0	11163	1	1	9	4	13	2	1.5	1	0		0	2
1	11	111.0	1.0	1.0	11163	2	1	9			2	4000	2	0		0	2
1	11	111.0	1.0	1.0	11163	3	2				2	2000	2	1	1	0	1
1	11	111.0	1.0	1.0	11163	4	2				2	1500	2	1	1	0	1
1	11	111.0	1.0	1.0	11164	1	1	9			1	5000	2	0		0	1
1	11	111.0	1.0	1.0	11164	2	3				1	300	2	0		0	1
1	11	111.0	1.0	1.0	11164	3	13				1	250	2	1	1	0	1
1	11	111.0	1.0	1.0	11165	1	1	9			2	8445	2	0		0	2
1	11	111.0	1.0	1.0	11165	2	1	9			6	7397	2	0		0	2
1	11	111.0	1.0	1.0	11165	3	1	2	9	13	1	4200	2	1	0	0	2
1	11	111.0	1.0	1.0	11166	1	1	9			4	4000	2	0		0	2
1	11	111.0	1.0	1.0	11166	2	3				4	3000	2	0		0	2
1	11	111.0	1.0	1.0	11166	3	12	1			4	1600	2	0		0	2
1	11	111.0	1.0	1.0	11166	4	13				4	400	2	0		0	2
1	11	111.0	1.0	1.0	11167	1	1	9			4	14730	2	0		0	2
1	11	111.0	1.0	1.0	11167	2	1	9			2	7370	2	0		0	2
1	11	111.0	1.0	1.0	11167	3	1	9			2	4550	2	0		0	2
1	11	111.0	1.0	1.0	11167	4	1	9			2	4550	2	0		0	2
1	11	111.0	1.0	1.0	11167	5	12	13				3000	2				
1	11	111.0	1.0	1.0	11168	1	1	9	4		4	7500	2	0		0	2
1	11	111.0	1.0	1.0	11168	2	1	9			4	5000	2	0		0	2
1	11	111.0	1.0	1.0	11168	3	1	9	13		4	2000	2	0		0	2
1	11	111.0	1.0	1.0	11168	4	2				4	1800	2	1	1	0	2
1	11	111.0	1.0	1.0	11169	1	1	9	90		1	10525	2	0		0	1
1	11	111.0	1.0	1.0	11169	2	1	9			6	3015	2	0		0	1
1	11	111.0	1.0	1.0	11169	3	12				1	2137	2	0		0	1
1	11	111.0	1.0	1.0	11169	4	13				1	1115	2	0		0	1
1	11	111.0	1.0	1.0	11169	5	2					900	2				
1	12	112.0	1.0	2.0	11250	1	1	9	13		1	1650	2	0		0	1
1	12	112.0	1.0	2.0	11250	2	1	3			1	1400	2	0		0	2
1	12	112.0	1.0	2.0	11251	1	1	9			1	3200	2	0		0	1
1	12	112.0	1.0	2.0	11251	2	1	9			1	2100	2	0		0	1
1	12	112.0	1.0	2.0	11251	3	2				1	1700	2	1	1	0	1
1	12	112.0	1.0	2.0	11251	4	13	3			1	600	2	0		0	2
1	12	112.0	1.0	2.0	11252	1	1	9	14	3	1	6500	2	0		0	1
1	12	112.0	1.0	2.0	11252	2	1	9	13		1	4000	2	0		0	1
1	12	112.0	1.0	2.0	11252	3	1	9	12		1	3000	2	0		0	1
1	12	112.0	1.0	2.0	11252	4	2				1	2000	2	1	1	0	1
1	12	112.0	1.0	2.0	11260	1	1	9			3	3000	2	0		0	1
1	12	112.0	1.0	2.0	11260	2	9				3	2000	2	0		0	1
1	12	112.0	1.0	2.0	11260	3	2	13			3	800	2	1	1	0	1
1	12	112.0	1.0	2.0	11261	1	1	9			1	2520	2	0		0	1
1	12	112.0	1.0	2.0	11261	2	1	9	13		1	1750	2	0		0	1
1	12	112.0	1.0	2.0	11262	1	1	9	90		1	8400	2	0		0	1
1	12	112.0	1.0	2.0	11262	2	1	9	90		1	6080	2	0		0	1
1	12	112.0	1.0	2.0	11262	3	9	13			2	3325	2	0		0	1
1	12	112.0	1.0	2.0	11262	4	1	9			1	2100	2	0		0	2
1	12	112.0	1.0	2.0	11262	5	2					1850	2				
1	12	112.0	1.0	2.0	11263	1	1	9	12		1	8100	2	0		0	1
1	12	112.0	1.0	2.0	11263	2	14				1	750	2	0		0	1
1	12	112.0	1.0	2.0	11263	3	2				1	1360	2	1	1	0	2
1	12	112.0	1.0	2.0	11263	4	1	9			1	1020	2	0		0	1
1	12	112.0	1.0	2.0	11264	1	1	9			1	3450	2	0		0	1
1	12	112.0	1.0	2.0	11264	2	1	9	12	14	1	2100	2	0		0	2
1	12	112.0	1.0	2.0	11264	3	2				1	600	2	1	1	0	1
1	12	112.0	1.0	2.0	11265	1	1	9			1	2900	2	0		0	1
1	12	112.0	1.0	2.0	11265	2	3	16	9		1	800	2	0		0	1
1	12	112.0	1.0	2.0	11266	1	1	9	30		2	8400	2	0		0	1
1	12	112.0	1.0	2.0	11266	2	1	9	30		2	3800	2	1	0	0	1
1	12	112.0	1.0	2.0	11266	3	2				2	2100	2	1	1	0	1
1	12	112.0	1.0	2.0	11266	4	14				2	400	2	0		0	1
1	12	112.0	1.0	2.0	11267	1	1	9			1	3450	2	0		0	1
1	12	112.0	1.0	2.0	11267	2	1	9			1	2200	2	0		0	2
1	12	112.0	1.0	2.0	11267	3	2				1	850	2	1	1	0	2
1	12	112.0	1.0	2.0	11267	4	16				1	180	2	1	1	0	2
1	12	112.0	1.0	2.0	11268	1	1	9			1	3200	2	1	0	0	1
1	12	112.0	1.0	2.0	11268	2	4	9			5	2100	2	0		0	1
1	12	112.0	1.0	2.0	11268	3	9				1	1800	2	0		0	1
1	12	112.0	1.0	2.0	11268	4	2				3	1500	2	1	1	0	1
1	12	112.0	1.0	2.0	11268	5	13					300	2				
1	12	112.0	1.0	2.0	11269	1	1	9			2	11000	2	0		0	1
1	12	112.0	1.0	2.0	11269	2	9				1	7100	2	0		0	1
1	12	112.0	1.0	2.0	11269	3	13	14			2	1800	2	0		0	1
1	12	112.0	1.0	2.0	11269	4	2				2	1600	2	1	1	0	1
1	13	113.0	1.0	3.0	11350	1	1	3	9	16	3	1	1	0		0	1
1	13	113.0	1.0	3.0	11350	2	12				3	2500	2	0		0	1
1	13	113.0	1.0	3.0	11351	1	1	9			4	16500	2	0		0	2
1	13	113.0	1.0	3.0	11351	2	1	9			4	11550	2	0		0	1
1	13	113.0	1.0	3.0	11351	3	4	12			4	3000	2	0		0	1
1	13	113.0	1.0	3.0	11351	4	9				4	2500	2	0		0	1
1	13	113.0	1.0	3.0	11351	5	14					1500	2				
1	13	113.0	1.0	3.0	11352	1	1	9	4		2	7800	2	0		0	1
1	13	113.0	1.0	3.0	11352	2	12				2	4200	2	0		0	1
1	13	113.0	1.0	3.0	11352	3	16				2	450	2	1	1	0	1
1	14	114.0	1.0	2.0	11450	1	1	9	13		1	3000	2	0		0	1
1	14	114.0	1.0	2.0	11450	2	3	14	90		1	1500	2	1	0	0	1
1	14	114.0	1.0	2.0	11450	3	2				1	800	2	1	1	0	1
1	14	114.0	1.0	2.0	11451	1	1	12			1		20	0		1	2
1	14	114.0	1.0	2.0	11451	2	4				1		20	0		1	2
1	14	114.0	1.0	2.0	11451	3	13	14			1		20	0		1	2
1	14	114.0	1.0	2.0	11452	1	1				2		20	0		1	2
1	14	114.0	1.0	2.0	11452	2	9	30	12		2		20	0		1	2
1	14	114.0	1.0	2.0	11452	3	2				1		21	1	0	1	2
1	14	114.0	1.0	2.0	11452	4	16				1		20	0		1	2
1	14	114.0	1.0	2.0	11460	1	1	9	3		1		21	0		1	2
1	14	114.0	1.0	2.0	11460	2	4	9	3		1		21	0		1	2
1	14	114.0	1.0	2.0	11460	3	24	90	9		3		20	0		1	2
1	14	114.0	1.0	2.0	11460	4	2				1		21	1	0	1	2
1	14	114.0	1.0	2.0	11460	5	12	13					21				
1	14	114.0	1.0	2.0	11461	1	1	9	24	13	1		20	0		1	2
1	14	114.0	1.0	2.0	11461	2	2	90			1		21	1	0	1	2
1	14	114.0	1.0	2.0	11462	1	1	9	16		3	4000	2	0		0	1
1	14	114.0	1.0	2.0	11462	2	1	3	13	90	3	2500	2	0		0	1
1	14	114.0	1.0	2.0	11463	1	1	3	9		1	3200	2	0		0	1
1	14	114.0	1.0	2.0	11463	2	9	24	16		1	3000	2	0		0	1
1	14	114.0	1.0	2.0	11463	3	4				1	2400	2	0		0	1
1	14	114.0	1.0	2.0	11463	4	2				1	1600	2	1	1	0	1
1	14	114.0	1.0	2.0	11463	5	12					1000	2				
1	14	114.0	1.0	2.0	11464	1	1	12	4		4	5000	2	0		0	1
1	14	114.0	1.0	2.0	11464	2	1	13	90		4	3000	2	0		0	1
1	14	114.0	1.0	2.0	11464	3	12	24			4	1800	2	0		0	1
1	14	114.0	1.0	2.0	11464	4	9	90			4	800	2	0		0	1
1	14	114.0	1.0	2.0	11465	1	1	9	13	24	1	9750	2	0		0	1
1	14	114.0	1.0	2.0	11465	2	1				1	4100	2	0		0	1
1	14	114.0	1.0	2.0	11465	3	9	24			1	3175	2	0		0	1
1	14	114.0	1.0	2.0	11465	4	2				1	2250	2	1	1	0	1
1	14	114.0	1.0	2.0	11465	5	30					1985	2				
1	14	114.0	1.0	2.0	11466	1	1				1	6200	2	1	0	0	1
1	14	114.0	1.0	2.0	11466	2	1	3	12	13	1	4600	2	0		0	1
1	14	114.0	1.0	2.0	11466	3	30				1	2700	2	0		0	1
1	14	114.0	1.0	2.0	11466	4	2	1			1	1800	2	1	1	0	1
1	14	114.0	1.0	2.0	11467	1	1	9	3	12	4	3000	2	0		0	1
1	14	114.0	1.0	2.0	11467	2	2				4	1000	2	1	1	0	1
1	14	114.0	1.0	2.0	11467	3	13				4	300	2	0		0	1
1	14	114.0	1.0	2.0	11468	1	1	3	9		2	3750	2	0		0	1
1	14	114.0	1.0	2.0	11468	2	1	4			2	2300	2	0		0	1
1	14	114.0	1.0	2.0	11468	3	1	13	16		2	1200	2	0		0	1
1	14	114.0	1.0	2.0	11468	4	2	30			2	1200	2	1	1	0	1
1	14	114.0	1.0	2.0	11469	1	1	9	12	30	3	6400	2	0		0	1
1	14	114.0	1.0	2.0	11469	2	2				3	2500	2	1	1	0	1
1	14	114.0	1.0	2.0	11469	3	13				3	1700	2	0		0	1
1	14	114.0	1.0	2.0	11470	1	1	13	16		1	2	1	0		0	2
1	14	114.0	1.0	2.0	11470	2	9	24			5	17000	2	0		0	2
1	14	114.0	1.0	2.0	11470	3	4	9			1	1	1	0		0	2
1	14	114.0	1.0	2.0	11470	4	30				5	1	1	0		0	2
1	14	114.0	1.0	2.0	11470	5	2					2500	2				
1	15	115.0	1.0	1.0	11550	1	1	90			1	3450	2	0		0	1
1	15	115.0	1.0	1.0	11550	2	1	90	9		1	2820	2	0		0	1
1	15	115.0	1.0	1.0	11550	3	90				1	1600	2	0		0	2
1	15	115.0	1.0	1.0	11551	1	1	9	4		4	2850	2	0		0	1
1	15	115.0	1.0	1.0	11551	2	1	9	3	13	4	1650	2	0		0	2
1	15	115.0	1.0	1.0	11552	1	1	9			1	4000	2	0		0	1
1	15	115.0	1.0	1.0	11552	2	90	14	9		1	3200	2	0		0	2
1	15	115.0	1.0	1.0	11552	3	2				1	950	2	1	1	0	2
1	15	115.0	1.0	1.0	11553	1	1	9			4	9000	2	0		0	2
1	15	115.0	1.0	1.0	11553	2	30				4	8800	2	0		0	1
1	15	115.0	1.0	1.0	11553	3	13	12			4	750	2	0		0	1
1	15	115.0	1.0	1.0	11553	4	90				4	580	2	1	1	0	1
1	15	115.0	1.0	1.0	11560	1	1				2	7840	2	0		0	1
1	15	115.0	1.0	1.0	11560	2	12				2	5040	2	0		0	1
1	15	115.0	1.0	1.0	11560	3	2				2	800	2	1	1	0	1
1	15	115.0	1.0	1.0	11561	1	1	3	9	4	1	0.5	1	0		0	1
1	15	115.0	1.0	1.0	11561	2	30	12	24		1	3100	2	0		0	1
1	15	115.0	1.0	1.0	11561	3	2				1	2200	2	1	1	0	1
1	15	115.0	1.0	1.0	11561	4	13				1	100	2	0		0	1
1	15	115.0	1.0	1.0	11562	1	1	9	14	3	1	3450	2	0		0	1
1	15	115.0	1.0	1.0	11562	2	90	12	4		1	2340	2	0		0	2
1	15	115.0	1.0	1.0	11562	3	2				1	1800	2	1	1	0	2
1	15	115.0	1.0	1.0	11563	1	1	9	3	13	1	4840	2	0		0	1
1	15	115.0	1.0	1.0	11564	1	1	9	3		1	5000	2	0		0	1
1	15	115.0	1.0	1.0	11564	2	1	9	12		1	3000	2	0		0	1
1	15	115.0	1.0	1.0	11564	3	2				1	1500	2	1	1	0	1
1	15	115.0	1.0	1.0	11564	4	14				1	500	2	0		0	1
1	15	115.0	1.0	1.0	11565	1	1	3	9		1	3650	2	0		0	1
1	15	115.0	1.0	1.0	11565	2	90				1	2850	2	0		0	2
1	15	115.0	1.0	1.0	11565	3	1	14			1	1600	2	0		0	2
1	15	115.0	1.0	1.0	11566	1	1	9	14		1	3340	2	0		0	1
1	15	115.0	1.0	1.0	11566	2	9	14	3		1	2300	2	0		0	1
1	15	115.0	1.0	1.0	11567	1	1	9			1	4450	2	0		0	1
1	15	115.0	1.0	1.0	11567	2	90	9	14		1	3200	2	0		0	1
1	15	115.0	1.0	1.0	11567	3	4	3			1	1600	2	0		0	2
1	15	115.0	1.0	1.0	11568	1	1	9			1	6400	2	0		0	1
1	15	115.0	1.0	1.0	11568	2	1	9	24		1	4350	2	0		0	1
1	15	115.0	1.0	1.0	11568	3	4				1	1200	2	0		0	1
1	15	115.0	1.0	1.0	11568	4	2				1	800	2	1	1	0	1
1	15	115.0	1.0	1.0	11569	1	1	9			1	3000	2	0		0	1
1	15	115.0	1.0	1.0	11569	2	13	90			1	1500	2	0		0	2
1	16	116.0	1.0	1.0	11650	1	1	9			1	5000	2	0		0	1
1	16	116.0	1.0	1.0	11650	2	3	12			1	2000	2	0		0	1
1	16	116.0	1.0	1.0	11650	3	14				1	400	2	0		0	1
1	16	116.0	1.0	1.0	11652	1	1	12			4	3900	2	0		0	1
1	16	116.0	1.0	1.0	11652	2	9	13	16	24	4	1600	2	0		0	1
1	16	116.0	1.0	1.0	11652	3	1				4	1600	2	0		0	1
1	16	116.0	1.0	1.0	11653	1	1	9	4		2	18000	2	0		0	1
1	16	116.0	1.0	1.0	11653	2	1	12			2	8040	2	0		0	1
1	16	116.0	1.0	1.0	11653	3	2				2	3000	2	0		0	1
1	16	116.0	1.0	1.0	11653	4	14				2	420	2	0		0	1
1	16	116.0	1.0	1.0	11653	5	13					180	2				
1	16	116.0	1.0	1.0	11660	1	1	9			4	3000	2	0		0	1
1	16	116.0	1.0	1.0	11660	2	9	16			4	1100	2	0		0	1
1	16	116.0	1.0	1.0	11661	1	9	24	14	13	1	6800	2	0		0	1
1	16	116.0	1.0	1.0	11661	2	1	9	3		1	4300	2	0		0	1
1	16	116.0	1.0	1.0	11661	3	12				3	3100	2	0		0	1
1	16	116.0	1.0	1.0	11661	4	2				1	1450	2	1	1	0	2
1	16	116.0	1.0	1.0	11662	1	1	9	16		1	5050	2	0		0	1
1	16	116.0	1.0	1.0	11662	2	9	1	24		1	3000	2	0		0	1
1	16	116.0	1.0	1.0	11662	3	2				1	1600	2	1	1	0	1
1	16	116.0	1.0	1.0	11662	4	12				1	1200	2	0		0	1
1	16	116.0	1.0	1.0	11662	5	4					1000	2				
1	16	116.0	1.0	1.0	11663	1	1	9	90	3	2	7618	2	0		0	1
1	16	116.0	1.0	1.0	11663	2	1	9	4		2	4600	2	0		0	1
1	16	116.0	1.0	1.0	11663	3	12	9			2	3200	2	0		0	2
1	16	116.0	1.0	1.0	11663	4	2				2	2500	2	1	1	0	1
1	16	116.0	1.0	1.0	11663	5	13	14				2400	2				
1	16	116.0	1.0	1.0	11664	1	1	4	9	24	4	6750	2	0		0	1
1	16	116.0	1.0	1.0	11664	2	12				4	4300	2	0		0	1
1	16	116.0	1.0	1.0	11664	3	13	9	12	24	4	4000	2	0		0	1
1	16	116.0	1.0	1.0	11664	4	2				4	2350	2	1	1	0	1
1	16	116.0	1.0	1.0	11664	5	13					650	2				
1	16	116.0	1.0	1.0	11665	1	1	90			4	3000	2	0		0	1
1	16	116.0	1.0	1.0	11665	2	1	13	3		4	1000	2	0		0	1
1	16	116.0	1.0	1.0	11665	3	2				4	800	2	1	1	0	1
1	16	116.0	1.0	1.0	11666	1	1	9	13	3	1	7600	2	0		0	1
1	16	116.0	1.0	1.0	11666	2	9	24	12		1	4100	2	1	0	0	1
1	16	116.0	1.0	1.0	11666	3	9	24			3	3700	2	0		0	1
1	16	116.0	1.0	1.0	11666	4	4				3	2600	2	0		0	1
1	16	116.0	1.0	1.0	11666	5	2					1400	2				
1	16	116.0	1.0	1.0	11667	1	1	9			2	6250	2	0		0	1
1	16	116.0	1.0	1.0	11667	2	1	9			2	4100	2	0		0	1
1	16	116.0	1.0	1.0	11667	3	12				2	3080	2	0		0	1
1	16	116.0	1.0	1.0	11667	4	2				2	2816	2	1	1	0	1
1	16	116.0	1.0	1.0	11667	5	14					1600	2				
1	16	116.0	1.0	1.0	11668	1	1	9			1	3500	2	0		0	1
1	16	116.0	1.0	1.0	11668	2	12	90			1	2200	2	0		0	1
1	16	116.0	1.0	1.0	11668	3	14				1	1148	2	0		0	1
1	16	116.0	1.0	1.0	11668	4	2				1	1120	2	1	1	0	1
1	16	116.0	1.0	1.0	11669	1	1	9			1	2000	2	0		0	1
1	16	116.0	1.0	1.0	11669	2	4	12			1	800	2	0		0	1
1	16	116.0	1.0	1.0	11669	3	16				1	300	2	0		0	1
1	17	117.0	1.0	2.0	11750	1	1	9	30	4	2	1.5	1	1	0	0	2
1	17	117.0	1.0	2.0	11750	2	9	14			2	12000	2	0		0	1
1	17	117.0	1.0	2.0	11751	1	1	9	12		1	7500	2	0		0	1
1	17	117.0	1.0	2.0	11751	2	30				2	5000	2	0		1	1
1	17	117.0	1.0	2.0	11751	3	2				5	3800	2	1	1	0	1
1	17	117.0	1.0	2.0	11751	4	1	9			2	2500	2	1	0	0	1
1	17	117.0	1.0	2.0	11752	1	1	9			1	8450	2	0		0	1
1	17	117.0	1.0	2.0	11752	2	9	1	12		2	5500	2	0		0	2
1	17	117.0	1.0	2.0	11752	3	1	9	4		2	1050	2	0		0	1
1	17	117.0	1.0	2.0	11752	4	1	9	14		2	905	2	0		0	2
1	17	117.0	1.0	2.0	11752	5	2					875	2				
1	17	117.0	1.0	2.0	11753	1	1	9	3		4	3750	2	0		0	2
1	17	117.0	1.0	2.0	11753	2	1	9			4	1400	2	0		0	2
1	17	117.0	1.0	2.0	11753	3	12	9	14		4	1300	2	0		0	2
1	17	117.0	1.0	2.0	11760	1	1	9			4	5625	2	0		0	1
1	17	117.0	1.0	2.0	11760	2	2				4	2350	2	1	1	0	1
1	17	117.0	1.0	2.0	11760	3	9	13	12		4	1300	2	0		0	2
1	17	117.0	1.0	2.0	11760	4	12				4	900	2	0		0	2
1	17	117.0	1.0	2.0	11761	1	9	1			1	11000	2	0		0	1
1	17	117.0	1.0	2.0	11761	2	90	13			1	5207	2	0		0	1
1	17	117.0	1.0	2.0	11761	3	9	1			1	350	2	0		0	2
1	17	117.0	1.0	2.0	11761	4	9				1	280	2	1	0	0	2
1	17	117.0	1.0	2.0	11762	1	1	9	14		2	3700	2	1	0	0	2
1	17	117.0	1.0	2.0	11762	2	1	9	90		2	2025	2	0		0	3
1	17	117.0	1.0	2.0	11762	3	1	9	90		2	375	2	0		0	2
1	17	117.0	1.0	2.0	11763	1	1	9			1	3000	2	0		0	3
1	17	117.0	1.0	2.0	11763	2	1	9			1	2200	2	0		0	3
1	17	117.0	1.0	2.0	11763	3	30	9			1	1800	2	0		0	2
1	17	117.0	1.0	2.0	11763	4	1	9			1	2200	2	0		0	2
1	17	117.0	1.0	2.0	11763	5	1	9	2	16		950	2				
1	17	117.0	1.0	2.0	11764	1	1	9	12		1	0.5	1	0		0	2
1	17	117.0	1.0	2.0	11764	2	1	3			5	4200	2	0		0	2
1	17	117.0	1.0	2.0	11764	3	9	1	12		5	3800	2	0		0	2
1	17	117.0	1.0	2.0	11764	4	1	9	12		1	2600	2	0		0	2
1	17	117.0	1.0	2.0	11764	5	1	14	12	2		1	1				
1	17	117.0	1.0	2.0	11766	1	1	9	3		1	1.25	1	1	0	0	1
1	17	117.0	1.0	2.0	11766	2	2				1	2500	2	1	1	0	1
1	17	117.0	1.0	2.0	11766	3	13	16	12		1	1200	2	0		0	2
1	17	117.0	1.0	2.0	11766	4	9	1			5	800	2	1	1	0	2
1	17	117.0	1.0	2.0	11767	1	1	9	12		2	4500	2	1	0	0	2
1	17	117.0	1.0	2.0	11767	2	1	3	30		1	3200	2	1	0	0	2
1	17	117.0	1.0	2.0	11767	3	1	9	14	30	2	2500	2	1	0	0	2
1	17	117.0	1.0	2.0	11767	4	2				2	2500	2	1	1	0	1
1	17	117.0	1.0	2.0	11768	1	1	9	90	16	1	2.25	1	0		0	1
1	17	117.0	1.0	2.0	11768	2	1	9	14	13	2	7225	2	1	0	1	2
1	17	117.0	1.0	2.0	11768	3	1	9	90		2	4900	2	1	0	1	1
1	17	117.0	1.0	2.0	11768	4	9	1	3	90	6	1225	2	0		0	3
1	17	117.0	1.0	2.0	11768	5	2	1	90			3460	2				
1	17	117.0	1.0	2.0	11769	1	1	9	30	13	1	12000	2	1	0	0	2
1	17	117.0	1.0	2.0	11769	2	1	90	90		1	7000	2	1	0	0	1
1	18	118.0	1.0	1.0	11851	1	1	9			1	8000	2	0		0	1
1	18	118.0	1.0	1.0	11851	2	1	9			1	4700	2	0		0	1
1	18	118.0	1.0	1.0	11851	3	1	9	13		1	2115	2	0		0	1
1	18	118.0	1.0	1.0	11851	4	2				1	2025	2	1	1	0	1
1	18	118.0	1.0	1.0	11852	1	1	9	14		1	3100	2	0		0	2
1	18	118.0	1.0	1.0	11852	2	30				1	2700	2	0		0	2
1	18	118.0	1.0	1.0	11852	3	2				1	2200	2	1	1	0	1
1	18	118.0	1.0	1.0	11853	1	2				3	6000	2	1	1	0	1
1	18	118.0	1.0	1.0	11853	2	1	9			3	4000	2	0		0	1
1	18	118.0	1.0	1.0	11860	1	1	9			1	4340	2	0		0	1
1	18	118.0	1.0	1.0	11860	2	1	14			1	3020	2	0		0	1
1	18	118.0	1.0	1.0	11860	3	1				1	1650	2	0		0	2
1	18	118.0	1.0	1.0	11861	1	1	9	3		1	4850	2	0		0	1
1	18	118.0	1.0	1.0	11861	2	1	9	12		1	3350	2	0		0	2
1	18	118.0	1.0	1.0	11861	3	1	9	13		1	2400	2	0		0	2
1	18	118.0	1.0	1.0	11861	4	1	9	14		1	1640	2	0		0	2
1	18	118.0	1.0	1.0	11862	1	1	9			5	4900	2	0		0	2
1	18	118.0	1.0	1.0	11862	2	30	90	13		5	3150	2	0		0	2
1	18	118.0	1.0	1.0	11863	1	1	4			1	3500	2	0		0	1
1	18	118.0	1.0	1.0	11863	2	9	90			1	3100	2	0		0	1
1	18	118.0	1.0	1.0	11863	3	1	9			1	2600	2	0		0	1
1	18	118.0	1.0	1.0	11863	4	2				1	2050	2	1	1	0	1
1	18	118.0	1.0	1.0	11864	1	1	9			1	7000	2	0		0	1
1	18	118.0	1.0	1.0	11864	2	4	13			1	3400	2	0		0	1
1	18	118.0	1.0	1.0	11864	3	2				1	2900	2	1	1	0	1
1	18	118.0	1.0	1.0	11865	1	30	90	14	13	1	1.25	1	0		0	2
1	18	118.0	1.0	1.0	11865	2	1	9	90		1	6000	2	1	0	1	2
1	18	118.0	1.0	1.0	11866	1	1	9			1	4500	2	0		0	2
1	18	118.0	1.0	1.0	11866	2	1	9			1	2000	2	0		0	3
1	18	118.0	1.0	1.0	11866	3	13	9			1	1000	2	0		0	2
1	18	118.0	1.0	1.0	11867	1	1	9			2	6500	2	0		0	1
1	18	118.0	1.0	1.0	11867	2	1	9			2	4000	2	0		0	1
1	18	118.0	1.0	1.0	11867	3	2				2	3800	2	1	1	0	1
1	18	118.0	1.0	1.0	11867	4	13	14			2	2100	2	1	0	0	1
1	18	118.0	1.0	1.0	11868	1	1	9	4		4	7000	2	0		0	3
1	18	118.0	1.0	1.0	11868	2	1	9	1		4	4500	2	0		0	3
1	18	118.0	1.0	1.0	11868	3	1	9	13		4	2500	2	0		0	3
1	18	118.0	1.0	1.0	11868	4	1	9			4	1500	2	0		0	3
1	18	118.0	1.0	1.0	11868	5	2					1000	2				
1	18	118.0	1.0	1.0	11869	1	1	9			3	4910	2	0		0	2
1	18	118.0	1.0	1.0	11869	2	1	4	9	13	3	3135	2	1	0	0	2
1	18	118.0	1.0	1.0	11869	3	2				3	1925	2	1	1	0	2
1	18	118.0	1.0	1.0	11869	4	30				3	1500	2	0		0	2
1	18	118.0	1.0	1.0	11870	1	1	9	3	13	1	3200	2	0		0	1
1	18	118.0	1.0	1.0	11870	2	1	9	14		1	1900	2	0		0	1
1	18	118.0	1.0	1.0	11870	3	2				1	1300	2	1	1	0	1
1	18	118.0	1.0	1.0	11871	1	1	9			2	1248	2	0		0	1
1	18	118.0	1.0	1.0	11871	2	9	4			2	4580	2	0		0	2
1	18	118.0	1.0	1.0	11871	3	2				2	1200	2	1	1	0	1
1	18	118.0	1.0	1.0	11871	4	13	14			2	1040	2	0		0	1
1	18	118.0	1.0	1.0	11872	1	1	9			2	4480	2	0		0	1
1	18	118.0	1.0	1.0	11872	2	1	9			2	4158	2	0		0	1
1	18	118.0	1.0	1.0	11872	3	13				2	850	2	0		0	3
2	1	201.0	2.0	3.0	20150	1	1	9			2	1000	2	0		0	1
2	1	201.0	2.0	3.0	20150	2	3				2	500	2	0		0	1
2	1	201.0	2.0	3.0	20150	3	24				2	300	2	0		0	1
2	1	201.0	2.0	3.0	20150	4	12				2	285	2	0		0	1
2	1	201.0	2.0	3.0	20151	1	1	9	24	4	2	6300	2	0		0	2
2	1	201.0	2.0	3.0	20153	1	11				2	2	1	1	0	0	1
2	1	201.0	2.0	3.0	20153	2	1	9	60	30	2	7800	2	1	0	0	1
2	2	202.0	2.0	3.0	20250	1	11				4	1.5	1	0		0	1
2	2	202.0	2.0	3.0	20250	2	1				4	1	1	0		0	1
2	2	202.0	2.0	3.0	20250	3	1	9	3		4	0.5	1	0		0	2
2	2	202.0	2.0	3.0	20250	4	24	9			4	2500	2	0		0	1
